instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,time,season_name,weather_type,temp_type,wind_type,hum_type
8644,2011-12-31,1,0,12,22,0,6,0,1,15.58,19.695,62.0,8.9981,2,36,38,night,spring,clear,cold,weak,optimal
8645,2011-12-31,1,0,12,23,0,6,0,1,14.76,18.94,66.0,0.0,4,27,31,night,spring,clear,cold,weak,optimal
8646,2012-01-01,1,1,1,0,0,0,0,1,14.76,18.94,66.0,0.0,5,43,48,night,spring,clear,cold,weak,optimal
8647,2012-01-01,1,1,1,1,0,0,0,1,14.76,17.424999999999997,66.0,8.9981,15,78,93,night,spring,clear,cold,weak,optimal
8648,2012-01-01,1,1,1,2,0,0,0,1,13.120000000000001,17.424999999999997,76.0,0.0,16,59,75,night,spring,clear,cold,weak,humid
8649,2012-01-01,1,1,1,3,0,0,0,1,12.299999999999999,16.665,81.0,0.0,11,41,52,night,spring,clear,cold,weak,humid
8650,2012-01-01,1,1,1,4,0,0,0,1,11.48,15.15,81.0,6.0032,0,8,8,morning,spring,clear,cold,weak,humid
8651,2012-01-01,1,1,1,5,0,0,0,1,11.48,14.395,81.0,7.0015,0,5,5,morning,spring,clear,cold,weak,humid
8652,2012-01-01,1,1,1,6,0,0,0,1,10.66,13.635,93.0,8.9981,1,1,2,morning,spring,clear,cold,weak,very humid
8653,2012-01-01,1,1,1,7,0,0,0,1,10.66,12.879999999999999,93.0,11.0014,1,6,7,morning,spring,clear,cold,weak,very humid
8654,2012-01-01,1,1,1,8,0,0,0,1,10.66,13.635,87.0,7.0015,4,10,14,morning,spring,clear,cold,weak,humid
8655,2012-01-01,1,1,1,9,0,0,0,1,10.66,13.635,93.0,7.0015,13,27,40,morning,spring,clear,cold,weak,very humid
8656,2012-01-01,1,1,1,10,0,0,0,1,12.299999999999999,15.909999999999998,81.0,7.0015,18,52,70,morning,spring,clear,cold,weak,humid
8657,2012-01-01,1,1,1,11,0,0,0,1,13.940000000000001,16.665,76.0,8.9981,40,98,138,noon,spring,clear,cold,weak,humid
8658,2012-01-01,1,1,1,12,0,0,0,1,16.400000000000002,20.455000000000002,62.0,19.0012,58,143,201,noon,spring,clear,cold,moderate,optimal
8659,2012-01-01,1,1,1,13,0,0,0,1,17.22,21.21,57.99999999999999,19.0012,82,141,223,noon,spring,clear,cold,moderate,dry
8660,2012-01-01,1,1,1,14,0,0,0,1,18.04,21.97,54.0,19.999499999999998,120,147,267,noon,spring,clear,cold,moderate,dry
8661,2012-01-01,1,1,1,15,0,0,0,1,18.86,22.725,51.0,19.999499999999998,101,164,265,afternoon,spring,clear,cold,moderate,dry
8662,2012-01-01,1,1,1,16,0,0,0,2,18.04,21.97,54.0,19.999499999999998,68,147,215,afternoon,spring,mist,cold,moderate,dry
8663,2012-01-01,1,1,1,17,0,0,0,2,19.68,23.485,48.0,11.0014,36,75,111,afternoon,spring,mist,cold,weak,dry
8664,2012-01-01,1,1,1,18,0,0,0,3,18.86,22.725,59.0,16.997899999999998,25,81,106,afternoon,spring,light rain/snow,cold,moderate,dry
8665,2012-01-01,1,1,1,19,0,0,0,3,17.22,21.21,67.0,26.0027,20,85,105,night,spring,light rain/snow,cold,moderate,optimal
8666,2012-01-01,1,1,1,20,0,0,0,2,18.04,21.97,62.0,19.999499999999998,25,58,83,night,spring,mist,cold,moderate,optimal
8667,2012-01-01,1,1,1,21,0,0,0,2,18.04,21.97,67.0,16.997899999999998,10,61,71,night,spring,mist,cold,moderate,optimal
8668,2012-01-01,1,1,1,22,0,0,0,1,18.86,22.725,55.00000000000001,27.999299999999998,13,53,66,night,spring,clear,cold,moderate,dry
8669,2012-01-01,1,1,1,23,0,0,0,1,18.04,21.97,51.0,19.999499999999998,4,25,29,night,spring,clear,cold,moderate,dry
8670,2012-01-02,1,1,1,0,1,1,0,1,16.400000000000002,20.455000000000002,40.0,31.0009,8,31,39,night,spring,clear,cold,strong,dry
8671,2012-01-02,1,1,1,1,1,1,0,1,14.76,16.665,43.0,27.999299999999998,1,11,12,night,spring,clear,cold,moderate,dry
8672,2012-01-02,1,1,1,2,1,1,0,1,14.76,15.909999999999998,34.0,30.002599999999997,1,6,7,night,spring,clear,cold,moderate,dry
8673,2012-01-02,1,1,1,4,1,1,0,1,11.48,12.879999999999999,45.0,22.0028,0,4,4,morning,spring,clear,cold,moderate,dry
8674,2012-01-02,1,1,1,5,1,1,0,1,11.48,12.879999999999999,45.0,22.0028,1,3,4,morning,spring,clear,cold,moderate,dry
8675,2012-01-02,1,1,1,6,1,1,0,1,10.66,11.365,41.0,26.0027,0,14,14,morning,spring,clear,cold,moderate,dry
8676,2012-01-02,1,1,1,7,1,1,0,1,9.84,10.605,32.0,26.0027,0,16,16,morning,spring,clear,cold,moderate,dry
8677,2012-01-02,1,1,1,8,1,1,0,1,9.84,11.365,35.0,16.997899999999998,2,51,53,morning,spring,clear,cold,moderate,dry
8678,2012-01-02,1,1,1,9,1,1,0,1,9.84,12.879999999999999,35.0,0.0,15,53,68,morning,spring,clear,cold,weak,dry
8679,2012-01-02,1,1,1,10,1,1,0,1,10.66,12.120000000000001,35.0,19.0012,20,89,109,morning,spring,clear,cold,moderate,dry
8680,2012-01-02,1,1,1,11,1,1,0,1,10.66,10.605,35.0,32.9975,33,142,175,noon,spring,clear,cold,strong,dry
8681,2012-01-02,1,1,1,12,1,1,0,1,11.48,13.635,36.0,16.997899999999998,41,161,202,noon,spring,clear,cold,moderate,dry
8682,2012-01-02,1,1,1,13,1,1,0,1,12.299999999999999,13.635,36.0,19.999499999999998,26,150,176,noon,spring,clear,cold,moderate,dry
8683,2012-01-02,1,1,1,14,1,1,0,1,12.299999999999999,13.635,36.0,27.999299999999998,10,141,151,noon,spring,clear,cold,moderate,dry
8684,2012-01-02,1,1,1,15,1,1,0,1,11.48,12.120000000000001,38.0,30.002599999999997,29,139,168,afternoon,spring,clear,cold,moderate,dry
8685,2012-01-02,1,1,1,16,1,1,0,1,10.66,11.365,35.0,27.999299999999998,10,144,154,afternoon,spring,clear,cold,moderate,dry
8686,2012-01-02,1,1,1,17,1,1,0,1,10.66,11.365,35.0,26.0027,17,136,153,afternoon,spring,clear,cold,moderate,dry
8687,2012-01-02,1,1,1,18,1,1,0,1,10.66,12.120000000000001,33.0,16.997899999999998,13,113,126,afternoon,spring,clear,cold,moderate,dry
8688,2012-01-02,1,1,1,19,1,1,0,1,9.84,11.365,38.0,15.001299999999999,4,89,93,night,spring,clear,cold,moderate,dry
8689,2012-01-02,1,1,1,20,1,1,0,1,9.84,11.365,41.0,15.001299999999999,5,83,88,night,spring,clear,cold,moderate,dry
8690,2012-01-02,1,1,1,21,1,1,0,2,9.84,10.605,41.0,22.0028,3,63,66,night,spring,mist,cold,moderate,dry
8691,2012-01-02,1,1,1,22,1,1,0,2,9.02,10.605,44.0,19.0012,3,36,39,night,spring,mist,cold,moderate,dry
8692,2012-01-02,1,1,1,23,1,1,0,1,9.02,10.605,44.0,16.997899999999998,2,32,34,night,spring,clear,cold,moderate,dry
8693,2012-01-03,1,1,1,0,0,2,1,1,8.200000000000001,9.85,51.0,16.997899999999998,0,13,13,night,spring,clear,cold,moderate,dry
8694,2012-01-03,1,1,1,1,0,2,1,1,7.38,9.09,55.00000000000001,15.001299999999999,1,5,6,night,spring,clear,cold,moderate,dry
8695,2012-01-03,1,1,1,2,0,2,1,1,7.38,8.334999999999999,51.0,16.997899999999998,0,3,3,night,spring,clear,cold,moderate,dry
8696,2012-01-03,1,1,1,3,0,2,1,1,6.5600000000000005,6.819999999999999,55.00000000000001,19.0012,0,2,2,night,spring,clear,cold,moderate,dry
8697,2012-01-03,1,1,1,4,0,2,1,1,6.5600000000000005,7.575,55.00000000000001,16.997899999999998,0,5,5,morning,spring,clear,cold,moderate,dry
8698,2012-01-03,1,1,1,5,0,2,1,1,5.74,6.819999999999999,54.0,12.998000000000001,0,12,12,morning,spring,clear,cold,moderate,dry
8699,2012-01-03,1,1,1,6,0,2,1,1,5.74,6.0600000000000005,59.0,19.0012,4,81,85,morning,spring,clear,cold,moderate,dry
8700,2012-01-03,1,1,1,7,0,2,1,1,5.74,6.0600000000000005,59.0,16.997899999999998,2,168,170,morning,spring,clear,cold,moderate,dry
8701,2012-01-03,1,1,1,8,0,2,1,1,6.5600000000000005,6.819999999999999,55.00000000000001,19.0012,5,349,354,morning,spring,clear,cold,moderate,dry
8702,2012-01-03,1,1,1,9,0,2,1,1,6.5600000000000005,6.819999999999999,50.0,19.0012,8,145,153,morning,spring,clear,cold,moderate,dry
8703,2012-01-03,1,1,1,10,0,2,1,1,6.5600000000000005,6.0600000000000005,47.0,31.0009,5,55,60,morning,spring,clear,cold,strong,dry
8704,2012-01-03,1,1,1,11,0,2,1,1,7.38,6.819999999999999,37.0,35.0008,12,63,75,noon,spring,clear,cold,strong,dry
8705,2012-01-03,1,1,1,12,0,2,1,1,7.38,6.819999999999999,37.0,35.0008,4,70,74,noon,spring,clear,cold,strong,dry
8706,2012-01-03,1,1,1,13,0,2,1,1,7.38,6.0600000000000005,34.0,43.9989,5,68,73,noon,spring,clear,cold,strong,dry
8707,2012-01-03,1,1,1,14,0,2,1,1,6.5600000000000005,6.0600000000000005,43.0,35.0008,7,72,79,noon,spring,clear,cold,strong,dry
8708,2012-01-03,1,1,1,15,0,2,1,1,6.5600000000000005,6.0600000000000005,37.0,27.999299999999998,9,68,77,afternoon,spring,clear,cold,moderate,dry
8709,2012-01-03,1,1,1,16,0,2,1,1,5.74,4.545,39.0,39.000699999999995,7,129,136,afternoon,spring,clear,cold,strong,dry
8710,2012-01-03,1,1,1,17,0,2,1,1,5.74,5.305,26.0,31.0009,4,241,245,afternoon,spring,clear,cold,strong,very dry
8711,2012-01-03,1,1,1,18,0,2,1,1,5.74,4.545,26.0,35.0008,10,214,224,afternoon,spring,clear,cold,strong,very dry
8712,2012-01-03,1,1,1,19,0,2,1,1,4.92,4.545,28.000000000000004,27.999299999999998,4,152,156,night,spring,clear,cold,moderate,very dry
8713,2012-01-03,1,1,1,20,0,2,1,1,4.92,6.0600000000000005,33.0,16.997899999999998,0,115,115,night,spring,clear,cold,moderate,dry
8714,2012-01-03,1,1,1,21,0,2,1,1,4.1000000000000005,5.305,36.0,15.001299999999999,2,66,68,night,spring,clear,cold,moderate,dry
8715,2012-01-03,1,1,1,22,0,2,1,1,4.1000000000000005,5.305,46.0,16.997899999999998,0,33,33,night,spring,clear,cold,moderate,dry
8716,2012-01-03,1,1,1,23,0,2,1,1,4.1000000000000005,3.7900000000000005,46.0,26.0027,0,18,18,night,spring,clear,cold,moderate,dry
8717,2012-01-04,1,1,1,0,0,3,1,1,3.2800000000000002,3.0300000000000002,42.0,22.0028,0,9,9,night,spring,clear,cold,moderate,dry
8718,2012-01-04,1,1,1,1,0,3,1,1,1.6400000000000001,1.5150000000000001,38.0,19.999499999999998,0,3,3,night,spring,clear,cold,moderate,dry
8719,2012-01-04,1,1,1,2,0,3,1,1,0.8200000000000001,0.76,34.0,19.0012,0,1,1,night,spring,clear,cold,moderate,dry
8720,2012-01-04,1,1,1,3,0,3,1,1,0.8200000000000001,0.76,34.0,19.0012,0,1,1,night,spring,clear,cold,moderate,dry
8721,2012-01-04,1,1,1,4,0,3,1,1,0.8200000000000001,2.275,41.0,12.998000000000001,0,2,2,morning,spring,clear,cold,moderate,dry
8722,2012-01-04,1,1,1,5,0,3,1,1,0.8200000000000001,2.275,41.0,12.998000000000001,0,14,14,morning,spring,clear,cold,moderate,dry
8723,2012-01-04,1,1,1,6,0,3,1,1,0.8200000000000001,2.275,41.0,11.0014,0,59,59,morning,spring,clear,cold,weak,dry
8724,2012-01-04,1,1,1,7,0,3,1,1,0.8200000000000001,2.275,44.0,12.998000000000001,1,151,152,morning,spring,clear,cold,moderate,dry
8725,2012-01-04,1,1,1,8,0,3,1,1,0.8200000000000001,3.0300000000000002,44.0,8.9981,5,310,315,morning,spring,clear,cold,weak,dry
8726,2012-01-04,1,1,1,9,0,3,1,1,1.6400000000000001,3.0300000000000002,45.0,8.9981,7,173,180,morning,spring,clear,cold,weak,dry
8727,2012-01-04,1,1,1,10,0,3,1,1,2.46,5.305,45.0,0.0,7,57,64,morning,spring,clear,cold,weak,dry
8728,2012-01-04,1,1,1,11,0,3,1,2,3.2800000000000002,6.0600000000000005,42.0,6.0032,6,40,46,noon,spring,mist,cold,weak,dry
8729,2012-01-04,1,1,1,12,0,3,1,2,4.1000000000000005,5.305,46.0,12.998000000000001,9,75,84,noon,spring,mist,cold,moderate,dry
8730,2012-01-04,1,1,1,13,0,3,1,2,5.74,6.0600000000000005,43.0,16.997899999999998,9,82,91,noon,spring,mist,cold,moderate,dry
8731,2012-01-04,1,1,1,14,0,3,1,2,5.74,6.0600000000000005,46.0,16.997899999999998,6,69,75,noon,spring,mist,cold,moderate,dry
8732,2012-01-04,1,1,1,15,0,3,1,2,7.38,7.575,37.0,22.0028,9,81,90,afternoon,spring,mist,cold,moderate,dry
8733,2012-01-04,1,1,1,16,0,3,1,2,7.38,8.334999999999999,40.0,19.0012,8,123,131,afternoon,spring,mist,cold,moderate,dry
8734,2012-01-04,1,1,1,17,0,3,1,2,8.200000000000001,9.85,40.0,12.998000000000001,9,272,281,afternoon,spring,mist,cold,moderate,dry
8735,2012-01-04,1,1,1,18,0,3,1,2,8.200000000000001,10.605,37.0,8.9981,9,280,289,afternoon,spring,mist,cold,weak,dry
8736,2012-01-04,1,1,1,19,0,3,1,2,8.200000000000001,11.365,40.0,7.0015,2,182,184,night,spring,mist,cold,weak,dry
8737,2012-01-04,1,1,1,20,0,3,1,2,8.200000000000001,9.85,40.0,12.998000000000001,2,121,123,night,spring,mist,cold,moderate,dry
8738,2012-01-04,1,1,1,21,0,3,1,2,8.200000000000001,12.879999999999999,44.0,0.0,2,88,90,night,spring,mist,cold,weak,dry
8739,2012-01-04,1,1,1,22,0,3,1,2,8.200000000000001,11.365,47.0,6.0032,4,48,52,night,spring,mist,cold,weak,dry
8740,2012-01-04,1,1,1,23,0,3,1,2,8.200000000000001,11.365,44.0,7.0015,0,32,32,night,spring,mist,cold,weak,dry
8741,2012-01-05,1,1,1,0,0,4,1,2,9.02,11.365,47.0,12.998000000000001,1,13,14,night,spring,mist,cold,moderate,dry
8742,2012-01-05,1,1,1,1,0,4,1,1,8.200000000000001,11.365,51.0,6.0032,0,5,5,night,spring,clear,cold,weak,dry
8743,2012-01-05,1,1,1,2,0,4,1,1,8.200000000000001,11.365,51.0,6.0032,0,4,4,night,spring,clear,cold,weak,dry
8744,2012-01-05,1,1,1,3,0,4,1,1,8.200000000000001,12.879999999999999,61.0,0.0,0,4,4,night,spring,clear,cold,weak,optimal
8745,2012-01-05,1,1,1,4,0,4,1,2,8.200000000000001,11.365,59.0,6.0032,0,5,5,morning,spring,mist,cold,weak,dry
8746,2012-01-05,1,1,1,5,0,4,1,2,8.200000000000001,11.365,59.0,6.0032,0,26,26,morning,spring,mist,cold,weak,dry
8747,2012-01-05,1,1,1,6,0,4,1,2,8.200000000000001,10.605,75.0,8.9981,0,78,78,morning,spring,mist,cold,weak,optimal
8748,2012-01-05,1,1,1,7,0,4,1,2,8.200000000000001,11.365,69.0,6.0032,3,212,215,morning,spring,mist,cold,weak,optimal
8749,2012-01-05,1,1,1,8,0,4,1,2,8.200000000000001,12.879999999999999,75.0,0.0,11,377,388,morning,spring,mist,cold,weak,optimal
8750,2012-01-05,1,1,1,9,0,4,1,2,9.02,13.635,69.0,0.0,7,220,227,morning,spring,mist,cold,weak,optimal
8751,2012-01-05,1,1,1,10,0,4,1,2,9.84,12.879999999999999,52.0,6.0032,5,81,86,morning,spring,mist,cold,weak,dry
8752,2012-01-05,1,1,1,11,0,4,1,1,12.299999999999999,16.665,49.0,0.0,6,78,84,noon,spring,clear,cold,weak,dry
8753,2012-01-05,1,1,1,12,0,4,1,1,12.299999999999999,14.395,49.0,16.997899999999998,6,114,120,noon,spring,clear,cold,moderate,dry
8754,2012-01-05,1,1,1,13,0,4,1,1,13.940000000000001,15.15,42.0,19.999499999999998,6,112,118,noon,spring,clear,cold,moderate,dry
8755,2012-01-05,1,1,1,14,0,4,1,1,13.940000000000001,15.909999999999998,39.0,19.0012,13,104,117,noon,spring,clear,cold,moderate,dry
8756,2012-01-05,1,1,1,15,0,4,1,1,14.76,16.665,34.0,19.0012,6,113,119,afternoon,spring,clear,cold,moderate,dry
8757,2012-01-05,1,1,1,16,0,4,1,1,14.76,16.665,34.0,19.0012,19,178,197,afternoon,spring,clear,cold,moderate,dry
8758,2012-01-05,1,1,1,17,0,4,1,2,14.76,17.424999999999997,34.0,12.998000000000001,19,393,412,afternoon,spring,mist,cold,moderate,dry
8759,2012-01-05,1,1,1,18,0,4,1,1,13.940000000000001,16.665,36.0,11.0014,9,374,383,afternoon,spring,clear,cold,weak,dry
8760,2012-01-05,1,1,1,19,0,4,1,1,13.940000000000001,17.424999999999997,34.0,6.0032,10,255,265,night,spring,clear,cold,weak,dry
8761,2012-01-05,1,1,1,20,0,4,1,1,12.299999999999999,16.665,49.0,0.0,5,172,177,night,spring,clear,cold,weak,dry
8762,2012-01-05,1,1,1,21,0,4,1,1,10.66,13.635,60.0,8.9981,9,88,97,night,spring,clear,cold,weak,dry
8763,2012-01-05,1,1,1,22,0,4,1,1,10.66,12.879999999999999,60.0,11.0014,1,70,71,night,spring,clear,cold,weak,dry
8764,2012-01-05,1,1,1,23,0,4,1,1,9.84,12.879999999999999,70.0,7.0015,4,56,60,night,spring,clear,cold,weak,optimal
8765,2012-01-06,1,1,1,0,0,5,1,1,9.02,12.879999999999999,75.0,6.0032,1,24,25,night,spring,clear,cold,weak,optimal
8766,2012-01-06,1,1,1,1,0,5,1,1,9.02,13.635,75.0,0.0,2,6,8,night,spring,clear,cold,weak,optimal
8767,2012-01-06,1,1,1,2,0,5,1,1,9.02,11.365,69.0,11.0014,2,3,5,night,spring,clear,cold,weak,optimal
8768,2012-01-06,1,1,1,3,0,5,1,1,9.02,12.120000000000001,69.0,7.0015,1,3,4,night,spring,clear,cold,weak,optimal
8769,2012-01-06,1,1,1,4,0,5,1,1,9.02,11.365,69.0,8.9981,0,3,3,morning,spring,clear,cold,weak,optimal
8770,2012-01-06,1,1,1,5,0,5,1,2,8.200000000000001,10.605,80.0,8.9981,0,13,13,morning,spring,mist,cold,weak,humid
8771,2012-01-06,1,1,1,6,0,5,1,2,9.02,12.120000000000001,73.0,7.0015,1,69,70,morning,spring,mist,cold,weak,optimal
8772,2012-01-06,1,1,1,7,0,5,1,2,9.84,14.395,65.0,0.0,4,201,205,morning,spring,mist,cold,weak,optimal
8773,2012-01-06,1,1,1,8,0,5,1,1,9.84,12.120000000000001,70.0,8.9981,11,436,447,morning,spring,clear,cold,weak,optimal
8774,2012-01-06,1,1,1,9,0,5,1,1,9.84,12.120000000000001,70.0,11.0014,4,237,241,morning,spring,clear,cold,weak,optimal
8775,2012-01-06,1,1,1,10,0,5,1,1,10.66,12.879999999999999,65.0,12.998000000000001,14,102,116,morning,spring,clear,cold,moderate,optimal
8776,2012-01-06,1,1,1,11,0,5,1,1,12.299999999999999,15.15,56.00000000000001,11.0014,8,130,138,noon,spring,clear,cold,weak,dry
8777,2012-01-06,1,1,1,12,0,5,1,1,14.76,16.665,50.0,16.997899999999998,23,168,191,noon,spring,clear,cold,moderate,dry
8778,2012-01-06,1,1,1,13,0,5,1,1,16.400000000000002,20.455000000000002,43.0,19.0012,16,188,204,noon,spring,clear,cold,moderate,dry
8779,2012-01-06,1,1,1,14,0,5,1,1,18.86,22.725,36.0,12.998000000000001,26,152,178,noon,spring,clear,cold,moderate,dry
8780,2012-01-06,1,1,1,15,0,5,1,1,21.32,25.0,27.0,16.997899999999998,44,178,222,afternoon,spring,clear,cool,moderate,very dry
8781,2012-01-06,1,1,1,16,0,5,1,1,21.32,25.0,27.0,19.0012,35,259,294,afternoon,spring,clear,cool,moderate,very dry
8782,2012-01-06,1,1,1,17,0,5,1,1,18.86,22.725,36.0,15.001299999999999,20,456,476,afternoon,spring,clear,cold,moderate,dry
8783,2012-01-06,1,1,1,18,0,5,1,1,20.5,24.240000000000002,28.999999999999996,16.997899999999998,28,391,419,afternoon,spring,clear,cool,moderate,very dry
8784,2012-01-06,1,1,1,19,0,5,1,1,18.86,22.725,33.0,19.0012,11,261,272,night,spring,clear,cold,moderate,dry
8785,2012-01-06,1,1,1,20,0,5,1,1,17.22,21.21,41.0,12.998000000000001,14,163,177,night,spring,clear,cold,moderate,dry
8786,2012-01-06,1,1,1,21,0,5,1,1,16.400000000000002,20.455000000000002,43.0,15.001299999999999,17,137,154,night,spring,clear,cold,moderate,dry
8787,2012-01-06,1,1,1,22,0,5,1,1,14.76,17.424999999999997,50.0,12.998000000000001,12,123,135,night,spring,clear,cold,moderate,dry
8788,2012-01-06,1,1,1,23,0,5,1,1,14.76,18.94,50.0,0.0,13,88,101,night,spring,clear,cold,weak,dry
8789,2012-01-07,1,1,1,0,0,6,0,1,14.76,17.424999999999997,50.0,11.0014,2,77,79,night,spring,clear,cold,weak,dry
8790,2012-01-07,1,1,1,1,0,6,0,1,15.58,19.695,46.0,11.0014,6,56,62,night,spring,clear,cold,weak,dry
8791,2012-01-07,1,1,1,2,0,6,0,1,14.76,18.18,50.0,7.0015,2,36,38,night,spring,clear,cold,weak,dry
8792,2012-01-07,1,1,1,3,0,6,0,1,13.120000000000001,16.665,56.99999999999999,7.0015,1,19,20,night,spring,clear,cold,weak,dry
8793,2012-01-07,1,1,1,4,0,6,0,1,13.120000000000001,16.665,56.99999999999999,6.0032,1,9,10,morning,spring,clear,cold,weak,dry
8794,2012-01-07,1,1,1,5,0,6,0,1,10.66,13.635,75.0,7.0015,2,7,9,morning,spring,clear,cold,weak,optimal
8795,2012-01-07,1,1,1,6,0,6,0,1,10.66,13.635,75.0,7.0015,0,7,7,morning,spring,clear,cold,weak,optimal
8796,2012-01-07,1,1,1,7,0,6,0,1,9.02,11.365,87.0,12.998000000000001,0,20,20,morning,spring,clear,cold,moderate,humid
8797,2012-01-07,1,1,1,8,0,6,0,1,9.84,12.879999999999999,75.0,7.0015,0,64,64,morning,spring,clear,cold,weak,optimal
8798,2012-01-07,1,1,1,9,0,6,0,1,9.02,11.365,80.0,8.9981,14,116,130,morning,spring,clear,cold,weak,humid
8799,2012-01-07,1,1,1,10,0,6,0,1,11.48,15.15,75.0,6.0032,43,160,203,morning,spring,clear,cold,weak,optimal
8800,2012-01-07,1,1,1,11,0,6,0,1,13.940000000000001,15.909999999999998,56.99999999999999,15.001299999999999,74,250,324,noon,spring,clear,cold,moderate,dry
8801,2012-01-07,1,1,1,12,0,6,0,1,16.400000000000002,20.455000000000002,43.0,15.001299999999999,100,276,376,noon,spring,clear,cold,moderate,dry
8802,2012-01-07,1,1,1,13,0,6,0,1,18.04,21.97,44.0,12.998000000000001,149,296,445,noon,spring,clear,cold,moderate,dry
8803,2012-01-07,1,1,1,14,0,6,0,1,20.5,24.240000000000002,42.0,19.0012,156,356,512,noon,spring,clear,cool,moderate,dry
8804,2012-01-07,1,1,1,15,0,6,0,1,23.779999999999998,27.275,37.0,19.999499999999998,132,317,449,afternoon,spring,clear,cool,moderate,dry
8805,2012-01-07,1,1,1,16,0,6,0,2,22.96,26.515,37.0,19.0012,133,268,401,afternoon,spring,mist,cool,moderate,dry
8806,2012-01-07,1,1,1,17,0,6,0,2,22.14,25.759999999999998,43.0,8.9981,87,235,322,afternoon,spring,mist,cool,weak,dry
8807,2012-01-07,1,1,1,18,0,6,0,1,22.14,25.759999999999998,45.0,8.9981,49,248,297,afternoon,spring,clear,cool,weak,dry
8808,2012-01-07,1,1,1,19,0,6,0,1,21.32,25.0,42.0,7.0015,44,171,215,night,spring,clear,cool,weak,dry
8809,2012-01-07,1,1,1,20,0,6,0,1,20.5,24.240000000000002,39.0,16.997899999999998,21,149,170,night,spring,clear,cool,moderate,dry
8810,2012-01-07,1,1,1,21,0,6,0,1,18.04,21.97,44.0,15.001299999999999,22,118,140,night,spring,clear,cold,moderate,dry
8811,2012-01-07,1,1,1,22,0,6,0,1,18.04,21.97,38.0,16.997899999999998,16,93,109,night,spring,clear,cold,moderate,dry
8812,2012-01-07,1,1,1,23,0,6,0,1,17.22,21.21,38.0,15.001299999999999,16,103,119,night,spring,clear,cold,moderate,dry
8813,2012-01-08,1,1,1,0,0,0,0,1,15.58,19.695,40.0,19.0012,14,77,91,night,spring,clear,cold,moderate,dry
8814,2012-01-08,1,1,1,1,0,0,0,1,13.940000000000001,16.665,42.0,12.998000000000001,10,62,72,night,spring,clear,cold,moderate,dry
8815,2012-01-08,1,1,1,2,0,0,0,1,14.76,16.665,37.0,19.0012,10,57,67,night,spring,clear,cold,moderate,dry
8816,2012-01-08,1,1,1,3,0,0,0,1,13.940000000000001,16.665,42.0,8.9981,6,26,32,night,spring,clear,cold,weak,dry
8817,2012-01-08,1,1,1,4,0,0,0,1,13.120000000000001,15.15,49.0,16.997899999999998,2,4,6,morning,spring,clear,cold,moderate,dry
8818,2012-01-08,1,1,1,5,0,0,0,2,13.120000000000001,16.665,49.0,7.0015,0,2,2,morning,spring,mist,cold,weak,dry
8819,2012-01-08,1,1,1,6,0,0,0,2,12.299999999999999,16.665,52.0,0.0,0,2,2,morning,spring,mist,cold,weak,dry
8820,2012-01-08,1,1,1,7,0,0,0,2,12.299999999999999,16.665,52.0,0.0,1,23,24,morning,spring,mist,cold,weak,dry
8821,2012-01-08,1,1,1,8,0,0,0,1,12.299999999999999,15.15,52.0,8.9981,4,53,57,morning,spring,clear,cold,weak,dry
8822,2012-01-08,1,1,1,9,0,0,0,1,13.120000000000001,16.665,53.0,8.9981,23,102,125,morning,spring,clear,cold,weak,dry
8823,2012-01-08,1,1,1,10,0,0,0,1,13.940000000000001,16.665,49.0,11.0014,27,181,208,morning,spring,clear,cold,weak,dry
8824,2012-01-08,1,1,1,11,0,0,0,1,14.76,17.424999999999997,46.0,15.001299999999999,55,201,256,noon,spring,clear,cold,moderate,dry
8825,2012-01-08,1,1,1,12,0,0,0,1,15.58,19.695,43.0,15.001299999999999,78,273,351,noon,spring,clear,cold,moderate,dry
8826,2012-01-08,1,1,1,13,0,0,0,1,16.400000000000002,20.455000000000002,37.0,19.999499999999998,77,266,343,noon,spring,clear,cold,moderate,dry
8827,2012-01-08,1,1,1,14,0,0,0,1,16.400000000000002,20.455000000000002,40.0,12.998000000000001,75,253,328,noon,spring,clear,cold,moderate,dry
8828,2012-01-08,1,1,1,15,0,0,0,1,16.400000000000002,20.455000000000002,37.0,19.0012,89,241,330,afternoon,spring,clear,cold,moderate,dry
8829,2012-01-08,1,1,1,16,0,0,0,1,16.400000000000002,20.455000000000002,37.0,19.999499999999998,58,256,314,afternoon,spring,clear,cold,moderate,dry
